run_id,quant_mode,iteration,policy_cuda_ms,policy_wall_ms,step_1_ms,step_2_ms,step_3_ms,step_4_ms,step_5_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T181736_int4_wo_98cc4c,int4_weight_only,176,1515.9342,1516.12437,269.00992,269.28125,268.76724,268.64743,268.94131,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,177,1496.18726,1496.23405,268.41394,268.75803,268.39142,269.04584,269.28445,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,178,1493.44299,1493.48867,268.61774,268.66483,268.79077,268.23987,268.60645,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,179,1488.7157,1488.77009,268.73755,268.29517,268.42828,268.11801,268.57266,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,180,1487.93127,1487.97138,268.46924,268.22964,268.10367,268.42725,267.98694,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,181,1487.99231,1488.02532,268.54285,268.27673,268.13031,268.55423,268.14053,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,182,1487.91089,1487.94525,268.586,268.42825,268.74368,268.35251,268.36777,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,183,1488.60522,1488.63129,268.44159,268.3566,268.42215,268.33817,268.3013,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,184,1491.61768,1491.79432,268.48767,268.19284,268.65048,268.29517,268.24091,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,185,1486.52014,1486.55137,268.46921,268.23465,268.07501,268.14566,268.10062,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,186,1490.66931,1490.70457,268.5614,268.41599,268.11188,268.31769,268.12415,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,187,1493.51196,1493.53945,268.64844,268.56448,268.08936,268.24808,267.99515,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,188,1486.92078,1486.94864,268.45184,268.14682,268.80103,268.2973,268.00946,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,189,1524.43701,1524.46306,269.72159,269.54956,269.43387,269.50552,269.36014,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,190,1495.36536,1495.41013,269.73697,269.995,269.50552,270.18854,269.51987,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,191,1498.07556,1498.11501,270.18854,270.0094,269.82593,269.70728,269.64072,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,192,1504.18408,1504.24995,270.06155,270.10867,269.995,269.92538,270.37286,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,193,1574.99756,1575.034,268.55014,268.31256,268.25626,268.44467,268.35455,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,194,1534.00598,1534.19103,268.72934,268.9321,268.5614,268.46924,268.34637,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,195,1495.0033,1495.03331,268.48257,268.37503,268.21426,268.1774,268.20609,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,196,1490.55054,1490.58262,268.42624,268.06879,268.01459,268.92902,267.99402,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,197,1493.81458,1493.84178,268.44263,268.0791,268.02689,267.98593,267.97876,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,198,1485.526,1485.55053,268.46823,268.57983,268.00845,268.20609,268.12109,1547.831,2790.0
20260729T181736_int4_wo_98cc4c,int4_weight_only,199,1491.10498,1491.13197,268.46823,268.23065,268.04019,268.02585,268.17944,1547.831,2790.0
